id,date,product_id,employee_id,quantity,unit_price,total_amount,payment_method,customer_type
420,2023-01-19,16,16,1,599.0,599.0,Card,Regular
421,2023-01-19,5,10,1,3499.0,3499.0,MobilePay,Premium
422,2023-01-19,1,19,1,12999.0,12999.0,Bank Transfer,New
423,2023-01-19,18,21,2,4999.0,9998.0,Bank Transfer,Premium
424,2023-01-19,2,4,1,7235.18,7235.18,Cash,Student
425,2023-01-19,5,5,1,3499.0,3499.0,MobilePay,New
426,2023-01-19,20,23,1,699.0,699.0,Cash,Premium
427,2023-01-19,12,17,1,1599.0,1599.0,Card,Premium
428,2023-01-20,7,8,1,1699.0,1699.0,Card,New
429,2023-01-20,24,5,1,1899.0,1899.0,Bank Transfer,New
430,2023-01-20,12,6,3,1599.0,4797.0,Card,Regular
431,2023-01-20,13,1,1,2062.46,2062.46,Bank Transfer,New
432,2023-01-20,14,17,3,1299.0,3897.0,Bank Transfer,Regular
433,2023-01-20,14,18,2,1299.0,2598.0,Cash,Regular
434,2023-01-20,11,7,5,1299.0,6495.0,Cash,Student
435,2023-01-20,13,25,3,2199.0,6597.0,Card,New
436,2023-01-20,17,24,4,799.0,3196.0,MobilePay,Regular
437,2023-01-20,24,4,1,1899.0,1899.0,Cash,Premium
438,2023-01-20,2,23,1,7655.61,7655.61,Cash,New
439,2023-01-20,3,5,2,24999.0,49998.0,Card,Regular
440,2023-01-20,5,14,1,2825.57,2825.57,Card,Student
441,2023-01-20,10,12,1,2499.0,2499.0,MobilePay,New
442,2023-01-20,3,25,1,24999.0,24999.0,Card,Premium
443,2023-01-20,18,1,1,4999.0,4999.0,MobilePay,Regular
444,2023-01-20,11,13,4,1299.0,5196.0,Card,Student
445,2023-01-20,4,8,1,15999.0,15999.0,Cash,Regular
446,2023-01-20,13,4,2,2199.0,4398.0,MobilePay,Premium
447,2023-01-20,21,2,4,1713.11,6852.44,Cash,New
448,2023-01-20,5,18,1,3499.0,3499.0,Cash,New
449,2023-01-20,18,8,1,4999.0,4999.0,Bank Transfer,Premium
450,2023-01-21,23,25,3,3299.0,9897.0,Bank Transfer,Regular
451,2023-01-21,4,12,2,15999.0,31998.0,Card,New
452,2023-01-21,1,22,1,12999.0,12999.0,Cash,Regular
453,2023-01-21,3,8,1,24999.0,24999.0,MobilePay,New
454,2023-01-21,2,8,3,8999.0,26997.0,Cash,Student
455,2023-01-21,25,3,2,999.0,1998.0,Bank Transfer,Regular
456,2023-01-21,13,2,1,2199.0,2199.0,MobilePay,New
457,2023-01-21,4,11,4,15999.0,63996.0,Cash,New
458,2023-01-21,10,8,1,2499.0,2499.0,Card,Premium
459,2023-01-21,2,15,1,8999.0,8999.0,Cash,Premium
460,2023-01-21,10,15,1,2295.27,2295.27,Cash,Regular
461,2023-01-21,4,11,1,15999.0,15999.0,Cash,Student
462,2023-01-21,12,22,1,1599.0,1599.0,MobilePay,Regular
463,2023-01-21,24,15,2,1899.0,3798.0,Card,Student
464,2023-01-21,2,5,1,7143.48,7143.48,MobilePay,Premium
465,2023-01-21,3,13,1,24999.0,24999.0,Card,New
466,2023-01-21,24,3,1,1461.28,1461.28,Bank Transfer,Premium
467,2023-01-21,2,11,1,8999.0,8999.0,Card,Premium
468,2023-01-21,24,14,3,1899.0,5697.0,Card,Student
469,2023-01-21,16,6,1,599.0,599.0,Cash,New
470,2023-01-21,10,5,1,2499.0,2499.0,MobilePay,New
471,2023-01-21,11,18,1,1134.54,1134.54,Bank Transfer,Premium
472,2023-01-21,14,17,1,1299.0,1299.0,Card,Student
473,2023-01-21,20,12,1,699.0,699.0,Cash,New
474,2023-01-21,7,6,1,1699.0,1699.0,Card,New
475,2023-01-21,1,16,2,12999.0,25998.0,MobilePay,Premium
476,2023-01-21,2,22,1,8999.0,8999.0,Card,Premium
477,2023-01-21,13,13,1,2199.0,2199.0,MobilePay,Premium
478,2023-01-21,4,11,3,15999.0,47997.0,Card,New
479,2023-01-21,24,19,1,1899.0,1899.0,Bank Transfer,New
480,2023-01-21,3,2,1,24999.0,24999.0,MobilePay,Regular
481,2023-01-21,12,1,1,1599.0,1599.0,MobilePay,New
482,2023-01-21,17,11,1,646.44,646.44,MobilePay,Regular
483,2023-01-21,22,12,4,8999.0,35996.0,Bank Transfer,Regular
484,2023-01-21,5,11,1,3499.0,3499.0,Bank Transfer,Student
485,2023-01-21,14,6,2,1299.0,2598.0,Cash,Premium
486,2023-01-21,15,6,1,1299.0,1299.0,Cash,Premium
487,2023-01-21,3,1,4,24999.0,99996.0,Bank Transfer,Regular
488,2023-01-21,3,11,4,24999.0,99996.0,MobilePay,Regular
489,2023-01-22,3,24,1,24999.0,24999.0,Cash,Premium
490,2023-01-22,14,3,3,1299.0,3897.0,Cash,Student
491,2023-01-22,1,7,1,11681.79,11681.79,Card,Regular
492,2023-01-22,1,15,2,12999.0,25998.0,Bank Transfer,Student
493,2023-01-22,22,12,2,7686.07,15372.14,MobilePay,Premium
494,2023-01-22,10,2,1,2499.0,2499.0,Card,Regular
495,2023-01-22,5,13,1,2664.95,2664.95,Card,New
496,2023-01-22,13,20,3,2199.0,6597.0,Bank Transfer,Premium
497,2023-01-22,14,14,1,1180.65,1180.65,MobilePay,Student
498,2023-01-22,16,24,4,599.0,2396.0,Cash,New
499,2023-01-22,4,2,1,15999.0,15999.0,Bank Transfer,Premium
500,2023-01-22,1,1,1,12999.0,12999.0,Bank Transfer,Premium
501,2023-01-22,2,7,1,8999.0,8999.0,Card,Student
502,2023-01-22,22,10,3,8999.0,26997.0,Cash,Regular
503,2023-01-22,14,13,1,1299.0,1299.0,Cash,Premium
504,2023-01-22,10,9,1,2499.0,2499.0,Cash,Regular
505,2023-01-22,3,23,2,22030.16,44060.32,Bank Transfer,Premium
506,2023-01-22,12,13,3,1599.0,4797.0,Bank Transfer,Premium
507,2023-01-22,11,3,1,1299.0,1299.0,Card,Premium
508,2023-01-22,2,25,1,8999.0,8999.0,MobilePay,Premium
509,2023-01-22,21,5,1,1625.94,1625.94,MobilePay,Premium
510,2023-01-22,22,9,1,8999.0,8999.0,Card,Regular
511,2023-01-22,7,13,2,1699.0,3398.0,Bank Transfer,Regular
512,2023-01-22,20,20,2,699.0,1398.0,Card,Student
513,2023-01-22,3,19,2,24999.0,49998.0,Card,Regular
514,2023-01-22,13,4,3,2199.0,6597.0,Cash,Student
515,2023-01-22,4,21,1,15999.0,15999.0,Card,Premium
516,2023-01-22,4,5,2,15999.0,31998.0,Bank Transfer,Regular
517,2023-01-22,8,11,2,5128.88,10257.76,Cash,New
518,2023-01-22,1,10,1,12999.0,12999.0,Card,Premium
519,2023-01-22,2,24,1,8999.0,8999.0,Cash,Student
520,2023-01-23,14,7,1,1299.0,1299.0,Bank Transfer,Student
521,2023-01-23,19,12,3,2699.0,8097.0,MobilePay,Regular
522,2023-01-23,5,17,1,3499.0,3499.0,Card,Premium
523,2023-01-23,3,7,3,24999.0,74997.0,Bank Transfer,Regular
524,2023-01-23,24,23,1,1899.0,1899.0,Bank Transfer,Student
525,2023-01-23,14,4,2,1299.0,2598.0,Bank Transfer,Student
526,2023-01-23,3,16,2,24999.0,49998.0,MobilePay,New
527,2023-01-23,19,23,1,2537.25,2537.25,MobilePay,Premium
528,2023-01-23,14,22,1,1299.0,1299.0,Card,Regular
529,2023-01-23,11,5,2,1299.0,2598.0,Card,Premium
530,2023-01-23,4,10,2,15999.0,31998.0,Cash,Student
531,2023-01-23,23,12,1,3299.0,3299.0,Cash,Student
532,2023-01-23,13,1,2,2199.0,4398.0,Cash,New
533,2023-01-23,5,4,1,3499.0,3499.0,Cash,New
534,2023-01-23,22,9,2,8999.0,17998.0,Cash,Premium
535,2023-01-23,3,25,1,19462.64,19462.64,Bank Transfer,New
536,2023-01-23,16,24,1,599.0,599.0,Cash,New
537,2023-01-23,23,13,1,2666.87,2666.87,MobilePay,New
538,2023-01-23,18,8,2,4999.0,9998.0,Bank Transfer,New
539,2023-01-23,11,6,3,1299.0,3897.0,MobilePay,New
540,2023-01-23,2,5,2,8999.0,17998.0,MobilePay,New
541,2023-01-23,15,8,1,1299.0,1299.0,Cash,Student
542,2023-01-23,20,11,1,699.0,699.0,Bank Transfer,Regular
543,2023-01-23,11,21,2,1299.0,2598.0,Card,Student
544,2023-01-23,23,17,1,3299.0,3299.0,Cash,Student
545,2023-01-23,1,5,1,12999.0,12999.0,Bank Transfer,Student
546,2023-01-24,5,23,1,3091.28,3091.28,MobilePay,New
547,2023-01-24,14,1,1,1299.0,1299.0,MobilePay,Premium
548,2023-01-24,11,25,3,1121.37,3364.11,Bank Transfer,Student
549,2023-01-24,9,16,1,818.2,818.2,Cash,Regular
550,2023-01-24,23,25,3,3299.0,9897.0,Card,Premium
551,2023-01-24,4,12,1,13588.47,13588.47,Cash,Premium
552,2023-01-24,1,2,1,12999.0,12999.0,Cash,Student
553,2023-01-24,23,5,1,3299.0,3299.0,Cash,Premium
554,2023-01-24,3,13,1,24999.0,24999.0,MobilePay,Premium
555,2023-01-24,18,19,2,4038.08,8076.16,Card,Student
556,2023-01-24,22,9,3,8999.0,26997.0,Card,Regular
557,2023-01-25,22,2,2,8999.0,17998.0,Bank Transfer,Regular
558,2023-01-25,12,16,2,1599.0,3198.0,Card,New
559,2023-01-25,9,4,2,899.0,1798.0,MobilePay,Student
560,2023-01-25,22,4,2,8999.0,17998.0,Cash,Regular
561,2023-01-25,20,16,1,699.0,699.0,Cash,Premium
562,2023-01-25,6,14,1,339.44,339.44,MobilePay,Student
563,2023-01-25,5,1,1,3246.77,3246.77,Bank Transfer,Premium
564,2023-01-25,24,25,2,1899.0,3798.0,Card,New
565,2023-01-25,14,15,5,1299.0,6495.0,Bank Transfer,Regular
566,2023-01-25,2,6,3,8999.0,26997.0,Cash,New
567,2023-01-25,9,4,1,899.0,899.0,Card,Regular
568,2023-01-25,22,22,2,8999.0,17998.0,Bank Transfer,New
569,2023-01-25,22,3,1,8999.0,8999.0,Card,Student
570,2023-01-25,8,15,1,5999.0,5999.0,Bank Transfer,Student
571,2023-01-25,14,6,1,1299.0,1299.0,Card,Premium
572,2023-01-25,2,19,1,8999.0,8999.0,Bank Transfer,Premium
573,2023-01-25,14,25,1,1056.23,1056.23,MobilePay,Student
574,2023-01-25,24,4,3,1899.0,5697.0,Card,New
575,2023-01-25,15,1,2,1299.0,2598.0,MobilePay,New
576,2023-01-25,12,23,2,1307.43,2614.86,MobilePay,Student
577,2023-01-25,5,22,2,2745.71,5491.42,Card,Regular
578,2023-01-25,14,6,2,1299.0,2598.0,Bank Transfer,Premium
579,2023-01-25,2,16,1,8999.0,8999.0,Cash,Regular
580,2023-01-25,11,18,2,1299.0,2598.0,MobilePay,Regular
581,2023-01-25,10,19,1,2499.0,2499.0,Bank Transfer,New
582,2023-01-25,2,16,2,7822.94,15645.88,Card,Regular
583,2023-01-25,22,20,4,8999.0,35996.0,MobilePay,Student
584,2023-01-26,6,2,3,399.0,1197.0,Cash,Student
585,2023-01-26,17,12,2,637.71,1275.42,MobilePay,Regular
586,2023-01-26,5,21,4,3499.0,13996.0,Cash,Regular
587,2023-01-26,1,6,1,12999.0,12999.0,Bank Transfer,Regular
588,2023-01-26,4,7,1,15999.0,15999.0,Bank Transfer,Premium
589,2023-01-26,10,7,2,2166.9,4333.8,Card,Student
590,2023-01-26,10,19,4,2124.74,8498.96,Card,Student
591,2023-01-26,22,16,4,8999.0,35996.0,MobilePay,Premium
592,2023-01-26,18,5,1,4999.0,4999.0,Cash,Student
593,2023-01-26,9,20,4,899.0,3596.0,Cash,Student
594,2023-01-26,25,10,1,866.58,866.58,Cash,New
595,2023-01-26,17,18,2,799.0,1598.0,Cash,New
596,2023-01-26,24,5,5,1899.0,9495.0,MobilePay,New
597,2023-01-26,17,25,1,799.0,799.0,Bank Transfer,New
598,2023-01-26,22,14,3,8999.0,26997.0,Card,Student
599,2023-01-26,3,22,1,24999.0,24999.0,MobilePay,New
600,2023-01-26,16,5,3,599.0,1797.0,Cash,Premium
601,2023-01-27,12,12,3,1241.45,3724.35,MobilePay,Student
602,2023-01-27,4,23,1,15999.0,15999.0,Bank Transfer,Student
603,2023-01-27,8,22,1,5999.0,5999.0,Card,New
604,2023-01-27,3,25,3,24999.0,74997.0,MobilePay,New
605,2023-01-27,19,18,2,2699.0,5398.0,MobilePay,New
606,2023-01-27,10,22,1,2499.0,2499.0,Card,Student
607,2023-01-27,1,9,2,10830.8,21661.6,Cash,Regular
608,2023-01-27,5,23,4,2674.2,10696.8,Card,New
609,2023-01-27,11,19,2,1050.19,2100.38,MobilePay,Premium
610,2023-01-27,12,17,1,1599.0,1599.0,Bank Transfer,Regular
611,2023-01-27,6,7,2,399.0,798.0,Cash,Premium
612,2023-01-27,24,20,2,1899.0,3798.0,Card,Regular
613,2023-01-27,15,15,1,1299.0,1299.0,MobilePay,Regular
614,2023-01-27,16,11,1,599.0,599.0,Card,Student
615,2023-01-27,4,24,1,15999.0,15999.0,Cash,Student
616,2023-01-27,11,10,3,1299.0,3897.0,Card,Regular
617,2023-01-27,3,25,2,23421.7,46843.4,MobilePay,Student
618,2023-01-27,22,7,2,8999.0,17998.0,Bank Transfer,Regular
619,2023-01-27,19,5,1,2699.0,2699.0,Card,Regular
620,2023-01-27,2,6,3,8999.0,26997.0,MobilePay,New
621,2023-01-27,8,15,2,5999.0,11998.0,Card,Student
622,2023-01-27,15,18,1,1299.0,1299.0,Card,Regular
623,2023-01-27,17,3,1,799.0,799.0,Cash,New
624,2023-01-27,14,10,3,1299.0,3897.0,Bank Transfer,Regular
625,2023-01-27,11,18,1,1299.0,1299.0,Cash,Premium
626,2023-01-27,5,24,2,3499.0,6998.0,Card,Premium
627,2023-01-27,2,1,2,8999.0,17998.0,Card,New
628,2023-01-27,4,24,4,15999.0,63996.0,Bank Transfer,Premium
629,2023-01-27,3,8,2,24999.0,49998.0,Card,Premium
630,2023-01-27,15,19,3,1299.0,3897.0,Bank Transfer,Regular
631,2023-01-27,5,3,1,3499.0,3499.0,Bank Transfer,New
632,2023-01-28,2,21,1,8999.0,8999.0,Card,Premium
633,2023-01-28,5,15,1,3499.0,3499.0,MobilePay,New
634,2023-01-28,21,14,1,1999.0,1999.0,MobilePay,Student
635,2023-01-28,4,12,1,15999.0,15999.0,Bank Transfer,Student
636,2023-01-28,10,25,1,2499.0,2499.0,MobilePay,Regular
637,2023-01-28,22,5,3,8999.0,26997.0,Card,Regular
638,2023-01-28,23,17,2,3299.0,6598.0,Bank Transfer,Premium
639,2023-01-28,23,18,1,3299.0,3299.0,Bank Transfer,Premium
640,2023-01-28,6,8,3,399.0,1197.0,Cash,Premium
641,2023-01-28,10,17,1,2499.0,2499.0,Card,Premium
642,2023-01-28,22,20,2,8999.0,17998.0,MobilePay,Student
643,2023-01-28,3,19,4,24999.0,99996.0,MobilePay,Student
644,2023-01-28,24,2,1,1899.0,1899.0,Card,New
645,2023-01-28,6,2,2,399.0,798.0,Cash,Student
646,2023-01-28,11,15,3,1065.56,3196.68,Card,New
647,2023-01-28,22,9,2,8999.0,17998.0,Bank Transfer,Student
648,2023-01-28,6,21,3,358.97,1076.91,MobilePay,Student
649,2023-01-28,6,12,1,399.0,399.0,Card,Premium
650,2023-01-28,9,8,1,899.0,899.0,MobilePay,Premium
651,2023-01-28,3,12,2,24999.0,49998.0,MobilePay,Student
652,2023-01-28,21,24,1,1999.0,1999.0,Bank Transfer,Premium
653,2023-01-28,13,21,3,2070.08,6210.24,MobilePay,Premium
654,2023-01-28,14,2,3,1190.83,3572.49,MobilePay,Student
655,2023-01-28,13,19,2,2199.0,4398.0,Cash,Regular
656,2023-01-28,4,20,5,15999.0,79995.0,MobilePay,Premium
657,2023-01-28,22,20,1,8999.0,8999.0,MobilePay,New
658,2023-01-28,3,22,1,24999.0,24999.0,Card,Premium
659,2023-01-29,7,4,1,1699.0,1699.0,Bank Transfer,Premium
660,2023-01-29,14,6,1,1299.0,1299.0,Card,Regular
661,2023-01-29,2,22,1,8999.0,8999.0,Card,Student
662,2023-01-29,12,12,3,1599.0,4797.0,Bank Transfer,Premium
663,2023-01-29,24,16,3,1899.0,5697.0,Card,Student
664,2023-01-29,2,16,3,8999.0,26997.0,Card,New
665,2023-01-29,13,18,1,2199.0,2199.0,Card,Regular
666,2023-01-29,12,13,2,1599.0,3198.0,Cash,Student
667,2023-01-29,6,5,1,399.0,399.0,Cash,Student
668,2023-01-29,13,20,1,2199.0,2199.0,MobilePay,Student
669,2023-01-29,12,18,1,1599.0,1599.0,Bank Transfer,New
670,2023-01-29,25,19,1,999.0,999.0,MobilePay,Regular
671,2023-01-29,19,15,3,2699.0,8097.0,Card,Premium
672,2023-01-29,11,11,3,1299.0,3897.0,Card,Premium
673,2023-01-29,7,21,1,1564.67,1564.67,Bank Transfer,Regular
674,2023-01-29,1,8,1,12999.0,12999.0,Bank Transfer,Student
675,2023-01-29,14,17,1,1299.0,1299.0,Card,Premium
676,2023-01-29,14,15,1,1299.0,1299.0,Cash,Premium
677,2023-01-29,1,20,2,12999.0,25998.0,MobilePay,Regular
678,2023-01-29,6,21,1,399.0,399.0,Cash,Student
679,2023-01-29,6,13,1,399.0,399.0,Card,Regular
680,2023-01-29,24,18,1,1899.0,1899.0,Cash,New
681,2023-01-29,25,9,1,999.0,999.0,Bank Transfer,Student
682,2023-01-29,13,9,1,2199.0,2199.0,Card,New
683,2023-01-29,5,4,3,3499.0,10497.0,Cash,Student
684,2023-01-29,25,19,1,999.0,999.0,Cash,Student
685,2023-01-29,16,19,3,599.0,1797.0,Cash,Regular
686,2023-01-29,7,8,2,1699.0,3398.0,Cash,Student
687,2023-01-30,12,1,2,1599.0,3198.0,Cash,Regular
688,2023-01-30,8,24,3,4581.56,13744.68,Bank Transfer,New
689,2023-01-30,6,19,1,399.0,399.0,MobilePay,Student
690,2023-01-30,18,8,2,4999.0,9998.0,MobilePay,Premium
691,2023-01-30,3,8,3,24999.0,74997.0,Card,Regular
692,2023-01-30,24,22,4,1899.0,7596.0,Card,Regular
693,2023-01-30,22,12,2,8999.0,17998.0,Cash,Student
694,2023-01-30,3,25,4,24999.0,99996.0,MobilePay,Premium
695,2023-01-30,1,14,1,12999.0,12999.0,Cash,Student
696,2023-01-30,22,25,1,8999.0,8999.0,Bank Transfer,New
697,2023-01-30,16,1,2,599.0,1198.0,Card,New
698,2023-01-30,6,9,1,399.0,399.0,Cash,Student
699,2023-01-30,25,11,1,999.0,999.0,MobilePay,Student
700,2023-01-30,17,12,1,799.0,799.0,Bank Transfer,Premium
701,2023-01-30,13,19,2,2199.0,4398.0,Cash,Premium
702,2023-01-30,12,13,1,1599.0,1599.0,MobilePay,Student
703,2023-01-30,21,6,1,1541.92,1541.92,Cash,Student
704,2023-01-30,5,18,3,3254.79,9764.37,MobilePay,Regular
705,2023-01-31,21,16,3,1601.36,4804.08,Cash,New
706,2023-01-31,6,18,4,399.0,1596.0,Card,Student
707,2023-01-31,2,22,4,8999.0,35996.0,MobilePay,New
708,2023-01-31,6,22,2,399.0,798.0,Bank Transfer,Regular
709,2023-01-31,7,10,1,1699.0,1699.0,MobilePay,New
710,2023-01-31,9,20,2,899.0,1798.0,Card,Regular
711,2023-01-31,3,8,1,24999.0,24999.0,Cash,Student
712,2023-01-31,4,15,3,15999.0,47997.0,Bank Transfer,Student
713,2023-01-31,3,1,1,24999.0,24999.0,Cash,Regular
714,2023-01-31,4,13,1,12387.41,12387.41,Card,Regular
715,2023-01-31,20,17,3,627.36,1882.08,MobilePay,Regular
716,2023-01-31,15,13,1,1299.0,1299.0,Cash,Student
717,2023-01-31,14,5,2,1299.0,2598.0,Card,New
718,2023-02-01,22,15,5,8999.0,44995.0,Cash,Student
719,2023-02-01,2,23,2,8999.0,17998.0,Bank Transfer,Student
720,2023-02-01,12,21,2,1599.0,3198.0,Bank Transfer,Premium
721,2023-02-01,21,15,1,1999.0,1999.0,MobilePay,New
722,2023-02-01,1,17,3,12999.0,38997.0,Cash,New
723,2023-02-01,11,1,2,1299.0,2598.0,Bank Transfer,New
724,2023-02-01,1,14,3,12999.0,38997.0,Card,New
725,2023-02-01,3,18,1,24999.0,24999.0,Bank Transfer,Student
726,2023-02-01,4,3,1,15999.0,15999.0,Cash,New
727,2023-02-01,14,18,3,1299.0,3897.0,Card,Premium
728,2023-02-01,2,4,2,8999.0,17998.0,Cash,Student
729,2023-02-01,3,1,1,24999.0,24999.0,Card,Premium
730,2023-02-01,25,10,1,999.0,999.0,Card,Premium
731,2023-02-01,2,1,1,8999.0,8999.0,Cash,Student
732,2023-02-01,25,15,2,933.02,1866.04,MobilePay,Regular
733,2023-02-01,4,13,1,15999.0,15999.0,MobilePay,New
734,2023-02-01,22,1,1,8999.0,8999.0,MobilePay,Student
735,2023-02-01,20,15,1,699.0,699.0,MobilePay,Student
736,2023-02-01,18,4,2,4999.0,9998.0,Bank Transfer,Student
737,2023-02-01,16,10,4,599.0,2396.0,Card,Regular
738,2023-02-02,11,10,1,1299.0,1299.0,MobilePay,Regular
739,2023-02-02,4,14,1,15999.0,15999.0,Cash,Regular
740,2023-02-02,8,8,1,4759.04,4759.04,Bank Transfer,Premium
741,2023-02-02,6,3,1,399.0,399.0,Cash,Regular
742,2023-02-02,1,21,1,12999.0,12999.0,Card,Premium
743,2023-02-02,11,11,5,1299.0,6495.0,Cash,Student
744,2023-02-02,18,1,2,4999.0,9998.0,MobilePay,New
745,2023-02-02,23,16,2,3299.0,6598.0,Bank Transfer,Premium
746,2023-02-02,13,18,1,2199.0,2199.0,Cash,Premium
747,2023-02-02,1,5,1,12999.0,12999.0,Cash,Student
748,2023-02-02,1,21,2,12999.0,25998.0,Card,New
749,2023-02-02,20,8,1,528.84,528.84,Bank Transfer,Premium
750,2023-02-02,12,16,3,1599.0,4797.0,Cash,New
751,2023-02-02,8,11,1,5999.0,5999.0,Card,Regular
752,2023-02-02,22,5,1,8356.37,8356.37,MobilePay,Regular
753,2023-02-02,1,21,3,12999.0,38997.0,Cash,Regular
754,2023-02-02,6,20,2,305.55,611.1,Bank Transfer,Regular
755,2023-02-02,11,21,1,1299.0,1299.0,Bank Transfer,New
756,2023-02-03,17,20,1,747.8,747.8,Cash,Regular
757,2023-02-03,24,17,1,1899.0,1899.0,Bank Transfer,Premium
758,2023-02-03,3,22,1,24999.0,24999.0,MobilePay,Student
759,2023-02-03,19,25,2,2699.0,5398.0,Bank Transfer,Student
760,2023-02-03,22,6,3,8999.0,26997.0,Cash,Premium
761,2023-02-03,12,20,1,1599.0,1599.0,Cash,New
762,2023-02-03,22,14,3,8999.0,26997.0,Cash,Premium
763,2023-02-03,13,7,1,2199.0,2199.0,Cash,New
764,2023-02-03,25,15,4,942.12,3768.48,Cash,Regular
765,2023-02-03,12,10,1,1599.0,1599.0,MobilePay,New
766,2023-02-03,1,23,3,12999.0,38997.0,MobilePay,Regular
767,2023-02-03,1,12,1,12999.0,12999.0,MobilePay,Premium
768,2023-02-03,4,10,1,15999.0,15999.0,MobilePay,Regular
769,2023-02-03,18,16,1,4999.0,4999.0,Card,New
770,2023-02-03,1,19,1,12999.0,12999.0,Cash,New
771,2023-02-03,22,14,1,8999.0,8999.0,MobilePay,Regular
772,2023-02-03,14,21,1,1299.0,1299.0,Card,New
773,2023-02-03,12,5,1,1599.0,1599.0,MobilePay,Regular
774,2023-02-03,15,13,5,1299.0,6495.0,Card,Premium
775,2023-02-03,9,13,1,899.0,899.0,Bank Transfer,Regular
776,2023-02-03,12,9,1,1599.0,1599.0,MobilePay,Premium
777,2023-02-03,11,7,1,1299.0,1299.0,MobilePay,Premium
778,2023-02-03,4,9,3,15999.0,47997.0,Card,Regular
779,2023-02-03,15,14,1,1299.0,1299.0,Cash,Regular
780,2023-02-03,20,6,5,699.0,3495.0,Bank Transfer,Premium
781,2023-02-03,9,8,1,899.0,899.0,Card,Regular
782,2023-02-03,18,8,4,4999.0,19996.0,Cash,Regular
783,2023-02-03,5,4,1,3499.0,3499.0,Cash,Premium
784,2023-02-03,18,7,1,4999.0,4999.0,Cash,Student
785,2023-02-03,14,5,2,1299.0,2598.0,Bank Transfer,Regular
786,2023-02-03,4,2,1,15999.0,15999.0,Cash,Regular
787,2023-02-03,10,1,1,2499.0,2499.0,Cash,Regular
788,2023-02-03,1,21,1,12999.0,12999.0,Card,New
789,2023-02-03,11,20,2,1299.0,2598.0,Bank Transfer,Regular
790,2023-02-03,1,17,1,12999.0,12999.0,MobilePay,Regular
791,2023-02-04,16,12,2,599.0,1198.0,Cash,Regular
792,2023-02-04,14,13,3,1299.0,3897.0,Card,New
793,2023-02-04,4,11,3,15999.0,47997.0,Card,Student
794,2023-02-04,12,22,2,1599.0,3198.0,MobilePay,Student
795,2023-02-04,4,5,1,15999.0,15999.0,Cash,Student
796,2023-02-04,12,7,2,1599.0,3198.0,MobilePay,Premium
797,2023-02-04,5,23,3,3499.0,10497.0,Bank Transfer,Premium
798,2023-02-04,15,19,4,1299.0,5196.0,Card,Premium
799,2023-02-04,5,5,2,3499.0,6998.0,Bank Transfer,Student
800,2023-02-04,5,24,4,3499.0,13996.0,Cash,Premium
801,2023-02-04,20,4,1,526.21,526.21,Cash,Premium
802,2023-02-04,13,8,2,2199.0,4398.0,Bank Transfer,Premium
803,2023-02-04,11,20,1,1299.0,1299.0,MobilePay,Student
804,2023-02-04,11,5,1,1299.0,1299.0,Bank Transfer,Regular
805,2023-02-04,24,14,1,1899.0,1899.0,MobilePay,Premium
806,2023-02-04,1,15,3,12999.0,38997.0,Cash,Student
807,2023-02-04,23,14,1,2648.88,2648.88,Bank Transfer,New
808,2023-02-04,7,24,2,1699.0,3398.0,Card,Regular
809,2023-02-04,10,2,3,2499.0,7497.0,Bank Transfer,Regular
810,2023-02-04,12,17,3,1599.0,4797.0,MobilePay,New
811,2023-02-04,9,10,3,899.0,2697.0,MobilePay,Student
812,2023-02-04,5,2,2,3499.0,6998.0,Bank Transfer,Student
813,2023-02-04,2,17,1,8999.0,8999.0,MobilePay,Student
814,2023-02-04,8,15,1,5999.0,5999.0,MobilePay,Student
815,2023-02-04,2,11,2,8999.0,17998.0,MobilePay,Regular
816,2023-02-04,2,23,1,8999.0,8999.0,Bank Transfer,Premium
817,2023-02-04,7,13,1,1699.0,1699.0,Cash,Premium
818,2023-02-04,3,5,1,24999.0,24999.0,Bank Transfer,New
819,2023-02-04,5,25,4,3499.0,13996.0,MobilePay,Regular
820,2023-02-04,23,7,1,3299.0,3299.0,Card,Student
821,2023-02-04,11,16,2,1004.72,2009.44,MobilePay,Premium
822,2023-02-05,15,15,1,1078.14,1078.14,MobilePay,New
823,2023-02-05,14,18,3,1299.0,3897.0,MobilePay,Premium
824,2023-02-05,1,12,1,12999.0,12999.0,Cash,New
825,2023-02-05,24,2,1,1899.0,1899.0,MobilePay,New
826,2023-02-05,14,23,2,1299.0,2598.0,MobilePay,Student
827,2023-02-05,19,12,4,2402.49,9609.96,Cash,Student
828,2023-02-05,22,25,1,8999.0,8999.0,Cash,Student
829,2023-02-05,2,23,3,8999.0,26997.0,Bank Transfer,Premium
830,2023-02-05,16,20,1,599.0,599.0,Card,Student
831,2023-02-05,18,20,4,4999.0,19996.0,Cash,Student
832,2023-02-05,14,11,1,1299.0,1299.0,Cash,Premium
833,2023-02-05,14,16,2,1299.0,2598.0,Bank Transfer,Premium
834,2023-02-05,22,8,2,8999.0,17998.0,Card,Regular
835,2023-02-05,1,21,3,12999.0,38997.0,MobilePay,Student
836,2023-02-05,8,11,1,5999.0,5999.0,MobilePay,Regular
837,2023-02-05,14,23,1,1299.0,1299.0,Cash,New
838,2023-02-05,11,11,3,1147.46,3442.38,Bank Transfer,Regular
839,2023-02-05,22,7,1,8999.0,8999.0,Bank Transfer,Student
